flybaseCG	module	DE_condition	padj
CG8922	5	celltypeJW18.infectionwMel	5.06608726894368e-16
CG8972	5	celltypeJW18.infectionwMel	3.88434995253242e-06
CG8988	5	wMel_vs_uninf	1.32135599848489e-28
CG8996	5	wMel_vs_uninf	2.50657735374958e-37
CG9031	5	celltypeJW18.infectionwMel	4.58872988806995e-153
CG9062	5	wMel_vs_uninf	4.70781535390409e-16
CG9147	5	wMel_vs_uninf	4.19070140833125e-05
CG9267	5	celltype_JW18_vs_S2	3.64932119394561e-24
CG9286	5	celltypeJW18.infectionwMel	8.67100892021575e-08
CG9293	5	wMel_vs_uninf	0.003384798959175
CG9298	5	wMel_vs_uninf	6.32668384797788e-05
CG9302	5	celltypeJW18.infectionwMel	1.46297519956145e-20
CG9305	5	celltypeJW18.infectionwMel	1.76718673767799e-32
CG9344	5	wMel_vs_uninf	4.36966248304108e-22
CG9351	5	wMel_vs_uninf	1.87637423983018e-226
CG9374	5	celltypeJW18.infectionwMel	2.49438714320813e-42
CG9412	5	celltypeJW18.infectionwMel	4.33618686153513e-154
CG9426	5	wMel_vs_uninf	1.20460445652687e-105
CG9433	5	wMel_vs_uninf	1.8774562467309e-20
CG9454	5	wMel_vs_uninf	1.84565423017841e-58
CG9588	5	celltypeJW18.infectionwMel	5.0372952972834e-56
CG9591	5	celltypeJW18.infectionwMel	7.80533328009643e-39
CG9597	5	celltypeJW18.infectionwMel	0.000114772446843404
CG9603	5	celltypeJW18.infectionwMel	6.29588112515684e-23
CG9606	5	wMel_vs_uninf	5.33335213355438e-10
CG9611	5	wMel_vs_uninf	1.67083607028178e-18
CG9620	5	celltypeJW18.infectionwMel	1.69510668376322e-17
CG9738	5	wMel_vs_uninf	3.89014817890135e-206
CG9750	5	wMel_vs_uninf	3.86048008713604e-14
CG9764	5	celltypeJW18.infectionwMel	3.60627788067706e-11
CG9773	5	wMel_vs_uninf	2.36147548355234e-05
CG9796	5	celltypeJW18.infectionwMel	2.14955492539297e-136
CG9829	5	wMel_vs_uninf	1.3941587986528e-11
CG9866	5	wMel_vs_uninf	5.80542155526163e-78
CG9867	5	celltypeJW18.infectionwMel	2.91847530838224e-09
CG9881	5	wMel_vs_uninf	6.47172962256656e-62
CG9891	5	celltypeJW18.infectionwMel	1.59499192627953e-08
CG9893	5	wMel_vs_uninf	1.09110811852517e-12
CG9953	5	celltypeJW18.infectionwMel	1.54507131291173e-54
CG9976	5	wMel_vs_uninf	5.15694114372189e-22
CG9987	5	wMel_vs_uninf	1.62399913203461e-28
CR32027	5	celltypeJW18.infectionwMel	1.29523718584469e-09
CR33751	5	celltypeJW18.infectionwMel	0.000701868069442375
CR43979	5	wMel_vs_uninf	2.50554676530175e-08
CR45048	5	celltypeJW18.infectionwMel	4.85535809700944e-09
CR45145	5	wMel_vs_uninf	0.00620258541759991
CR45170	5	celltypeJW18.infectionwMel	7.28223544106423e-21
CR45204	5	wMel_vs_uninf	1.04716501786396e-06
CR46114	5	wMel_vs_uninf	1.30050508577914e-10
CR46471	5	wMel_vs_uninf	9.32598215647457e-166
CG10021	10	wMel_vs_uninf	3.53327338120553e-110
CG1007	10	celltypeJW18.infectionwMel	5.09611695029903e-38
CG1017	10	celltypeJW18.infectionwMel	2.03144597791896e-11
CG1021	10	celltypeJW18.infectionwMel	6.25434538071997e-108
CG10221	10	celltypeJW18.infectionwMel	3.16397580489116e-09
CG10277	10	celltypeJW18.infectionwMel	1.11567767352235e-06
CG10327	10	celltypeJW18.infectionwMel	1.31080844375554e-08
CG10425	10	celltypeJW18.infectionwMel	3.52644294888113e-09
CG1044	10	wMel_vs_uninf	2.38915457242829e-27
CG10470	10	celltypeJW18.infectionwMel	3.43020466526958e-35
CG10687	10	celltypeJW18.infectionwMel	7.00754952141119e-26
CG10944	10	wMel_vs_uninf	2.03272682491717e-13
CG11111	10	wMel_vs_uninf	1.71440810228215e-63
CG11210	10	wMel_vs_uninf	2.64769896339695e-27
CG11642	10	celltypeJW18.infectionwMel	3.36613484825601e-71
CG11709	10	celltypeJW18.infectionwMel	7.00694473591211e-125
CG11785	10	celltypeJW18.infectionwMel	7.98784385724318e-31
CG1200	10	wMel_vs_uninf	7.84566857035674e-16
CG12004	10	wMel_vs_uninf	2.53621607685606e-60
CG12031	10	celltypeJW18.infectionwMel	3.11885976113187e-154
CG12071	10	wMel_vs_uninf	1.0433230431234e-21
CG12077	10	celltypeJW18.infectionwMel	2.37903436446156e-08
CG12084	10	wMel_vs_uninf	1.811853998862e-39
CG12090	10	wMel_vs_uninf	1.28544878765534e-71
CG12186	10	wMel_vs_uninf	6.16240522912395e-11
CG12324	10	celltypeJW18.infectionwMel	7.39477835161222e-58
CG12370	10	celltypeJW18.infectionwMel	1.01850352880971e-49
CG12373	10	celltypeJW18.infectionwMel	2.2888933843584e-21
CG1241	10	wMel_vs_uninf	2.61321929598399e-84
CG12505	10	celltypeJW18.infectionwMel	1.47674781597249e-26
CG12909	10	celltypeJW18.infectionwMel	1.8941802166203e-07
CG1320	10	celltype_JW18_vs_S2	2.22856085485771e-08
CG13892	10	celltypeJW18.infectionwMel	9.34853199791299e-13
CG13900	10	celltypeJW18.infectionwMel	1.34466045799669e-208
CG13902	10	celltypeJW18.infectionwMel	9.41220422648601e-08
CG13907	10	celltypeJW18.infectionwMel	0
CG13933	10	wMel_vs_uninf	1.00695201692146e-36
CG13982	10	wMel_vs_uninf	2.3437606740875e-27
CG1399	10	celltypeJW18.infectionwMel	3.42077158950805e-194
CG14230	10	celltypeJW18.infectionwMel	4.43104321151601e-05
CG1435	10	celltypeJW18.infectionwMel	2.79301591037373e-24
CG14413	10	celltypeJW18.infectionwMel	1.14545208061185e-15
CG14589	10	celltypeJW18.infectionwMel	4.71305170875127e-26
CG14615	10	celltypeJW18.infectionwMel	6.39057170921797e-11
CG1462	10	wMel_vs_uninf	9.88808796912144e-20
CG14680	10	wMel_vs_uninf	7.34527586863773e-56
CG14709	10	celltypeJW18.infectionwMel	3.90025728122274e-99
CG14808	10	celltypeJW18.infectionwMel	2.10065879631813e-06
CG14971	10	celltypeJW18.infectionwMel	1.72817946585039e-32
CG15098	10	celltype_JW18_vs_S2	1.15195971846223e-14
CG1527	10	celltypeJW18.infectionwMel	8.35666537696296e-09
CG15287	10	celltypeJW18.infectionwMel	6.26258933407754e-21
CG15570	10	celltypeJW18.infectionwMel	6.45156786347179e-152
CG15860	10	wMel_vs_uninf	1.13984267168734e-30
CG15877	10	wMel_vs_uninf	1.90106095968147e-15
CG1598	10	wMel_vs_uninf	0.00217185049119899
CG1637	10	celltypeJW18.infectionwMel	1.47688012872433e-19
CG16753	10	celltypeJW18.infectionwMel	1.54803702779467e-15
CG16827	10	wMel_vs_uninf	3.33303222924203e-38
CG1683	10	celltypeJW18.infectionwMel	2.41326271954386e-58
CG17075	10	celltypeJW18.infectionwMel	1.26264191583828e-17
CG17117	10	wMel_vs_uninf	8.11804808264076e-26
CG17129	10	celltype_JW18_vs_S2	4.54428368411605e-06
CG1745	10	wMel_vs_uninf	0.00698352259424064
CG17611	10	celltypeJW18.infectionwMel	8.14147240122557e-08
CG17723	10	celltype_JW18_vs_S2	1.63010868475173e-55
CG18214	10	celltypeJW18.infectionwMel	1.67042164248925e-229
CG18316	10	celltype_JW18_vs_S2	1.65754927888006e-21
CG18317	10	celltypeJW18.infectionwMel	1.55691131499573e-95
CG18321	10	celltype_JW18_vs_S2	4.72012601917727e-30
CG18405	10	wMel_vs_uninf	2.23932333969268e-57
CG1844	10	wMel_vs_uninf	0.00334120341218843
CG18497	10	celltypeJW18.infectionwMel	1.07991249109738e-07
CG1864	10	wMel_vs_uninf	2.93328473201459e-58
CG18659	10	celltype_JW18_vs_S2	4.42807559963086e-23
CG18817	10	celltypeJW18.infectionwMel	2.7744038236648e-06
CG1901	10	celltypeJW18.infectionwMel	5.29404649022262e-22
CG1927	10	wMel_vs_uninf	1.609784942934e-23
CG1935	10	wMel_vs_uninf	4.72721636425049e-05
CG2033	10	wMel_vs_uninf	1.10957328708135e-20
CG2105	10	celltypeJW18.infectionwMel	5.10979631223158e-233
CG2139	10	celltypeJW18.infectionwMel	1.76763579244357e-18
CG2158	10	wMel_vs_uninf	5.2404348518622e-23
CG2161	10	celltypeJW18.infectionwMel	4.89406858764906e-12
CG2162	10	wMel_vs_uninf	1.73738312586373e-34
CG2199	10	wMel_vs_uninf	1.20279854635646e-27
CG2469	10	celltypeJW18.infectionwMel	2.9825180701387e-34
CG2699	10	celltypeJW18.infectionwMel	0
CG2898	10	celltypeJW18.infectionwMel	5.03483829624824e-12
CG3002	10	celltypeJW18.infectionwMel	2.83734117063643e-35
CG3054	10	wMel_vs_uninf	0.0073352382573957
CG31019	10	wMel_vs_uninf	1.02350019823015e-25
CG31342	10	celltypeJW18.infectionwMel	1.37279384237729e-32
CG31436	10	wMel_vs_uninf	3.28910019782902e-25
CG31764	10	celltypeJW18.infectionwMel	7.57459994426198e-54
CG31798	10	wMel_vs_uninf	9.81888049481375e-08
CG32267	10	celltypeJW18.infectionwMel	4.43830007269229e-25
CG32301	10	celltypeJW18.infectionwMel	1.92222380538774e-25
CG32365	10	celltypeJW18.infectionwMel	4.28953135756697e-55
CG32479	10	celltypeJW18.infectionwMel	5.87622986950603e-58
CG32486	10	celltypeJW18.infectionwMel	3.131801064707e-97
CG32686	10	celltypeJW18.infectionwMel	3.08700549226807e-09
CG32701	10	celltypeJW18.infectionwMel	9.92881900492771e-20
CG3279	10	wMel_vs_uninf	2.34362488921642e-10
CG3283	10	celltypeJW18.infectionwMel	3.56824429881915e-19
CG3295	10	celltypeJW18.infectionwMel	0.00123064777139616
CG32982	10	wMel_vs_uninf	1.30616059220947e-75
CG33099	10	celltypeJW18.infectionwMel	4.57078483583107e-28
CG33123	10	celltypeJW18.infectionwMel	5.17183519249817e-40
CG3314	10	wMel_vs_uninf	0.00147788055008195
CG33177	10	celltypeJW18.infectionwMel	1.03967231255648e-14
CG33207	10	celltypeJW18.infectionwMel	4.7061926157571e-296
CG3321	10	celltypeJW18.infectionwMel	4.5947628460467e-49
CG33300	10	wMel_vs_uninf	1.86683988026343e-33
CG3345	10	celltypeJW18.infectionwMel	7.23890027855005e-08
CG3365	10	celltypeJW18.infectionwMel	2.32776474102859e-302
CG33653	10	wMel_vs_uninf	7.15435496548607e-128
CG3371	10	celltypeJW18.infectionwMel	1.74244840085894e-07
CG3386	10	celltypeJW18.infectionwMel	0.000465306685909993
CG33971	10	celltypeJW18.infectionwMel	9.12650057496568e-08
CG34157	10	celltypeJW18.infectionwMel	5.54302121024229e-108
CG34361	10	celltypeJW18.infectionwMel	3.47203265204077e-05
CG34449	10	wMel_vs_uninf	1.52819614570828e-22
CG3455	10	celltypeJW18.infectionwMel	0.0097880233219125
CG3633	10	celltypeJW18.infectionwMel	0.00469098432401493
CG3635	10	celltypeJW18.infectionwMel	1.11695061622721e-19
CG3706	10	wMel_vs_uninf	9.49132931340651e-08
CG3943	10	wMel_vs_uninf	0.000195963371845448
CG3959	10	wMel_vs_uninf	0.000204793087171814
CG3964	10	wMel_vs_uninf	2.40533715366079e-20
CG3967	10	wMel_vs_uninf	1.41226283736722e-64
CG3973	10	wMel_vs_uninf	1.75066512375938e-41
CG4169	10	celltypeJW18.infectionwMel	4.76995241571215e-09
CG4184	10	celltypeJW18.infectionwMel	1.80381116614588e-270
CG42304	10	wMel_vs_uninf	4.07840712203846e-10
CG42362	10	celltypeJW18.infectionwMel	0.000478157922837558
CG42363	10	celltypeJW18.infectionwMel	0.000478157922837558
CG42593	10	celltypeJW18.infectionwMel	1.25578043261196e-11
CG4319	10	wMel_vs_uninf	2.1117432796507e-16
CG43665	10	wMel_vs_uninf	1.83468046862169e-23
CG43744	10	celltypeJW18.infectionwMel	0.00473566400201627
CG4433	10	celltypeJW18.infectionwMel	0.000326163567991815
CG4484	10	wMel_vs_uninf	1.00564332857974e-12
CG4496	10	celltypeJW18.infectionwMel	5.43255921942774e-147
CG46244	10	celltypeJW18.infectionwMel	9.40396762673508e-06
CG4677	10	wMel_vs_uninf	2.25752744824958e-12
CG4713	10	celltypeJW18.infectionwMel	2.54853531602238e-11
CG4863	10	wMel_vs_uninf	2.21711621320461e-24
CG4991	10	celltypeJW18.infectionwMel	1.99404971249127e-25
CG4994	10	wMel_vs_uninf	1.53250514784657e-17
CG5220	10	celltypeJW18.infectionwMel	1.88148937270802e-05
CG5227	10	wMel_vs_uninf	5.09089926453601e-166
CG5249	10	celltypeJW18.infectionwMel	8.95473971126532e-11
CG5262	10	wMel_vs_uninf	0.00858268991031414
CG5541	10	celltypeJW18.infectionwMel	5.32999667365269e-156
CG5548	10	celltypeJW18.infectionwMel	5.63299318855371e-89
CG5645	10	wMel_vs_uninf	7.25117213095296e-08
CG5714	10	wMel_vs_uninf	2.2812131265329e-17
CG5730	10	celltype_JW18_vs_S2	3.33888880151799e-55
CG5789	10	wMel_vs_uninf	4.13662262673229e-29
CG5862	10	wMel_vs_uninf	7.8788329336244e-07
CG6030	10	celltype_JW18_vs_S2	2.59998012078718e-17
CG6033	10	wMel_vs_uninf	9.26661706563141e-08
CG6097	10	wMel_vs_uninf	7.27592601142869e-123
CG6175	10	wMel_vs_uninf	3.87137343797956e-14
CG6369	10	celltypeJW18.infectionwMel	2.08766531456442e-27
CG6404	10	wMel_vs_uninf	6.8671706260468e-06
CG6584	10	celltype_JW18_vs_S2	1.75076759522971e-17
CG6598	10	celltypeJW18.infectionwMel	2.87555918542501e-06
CG6680	10	celltypeJW18.infectionwMel	2.81406288769682e-52
CG7033	10	celltypeJW18.infectionwMel	2.24751869603052e-171
CG7058	10	wMel_vs_uninf	1.19725435974199e-14
CG7065	10	wMel_vs_uninf	1.15502085363957e-32
CG7082	10	wMel_vs_uninf	2.48098992324934e-08
CG7129	10	wMel_vs_uninf	5.70547808527958e-16
CG7131	10	celltypeJW18.infectionwMel	1.77007444832747e-05
CG7292	10	wMel_vs_uninf	1.36250624283734e-05
CG7490	10	wMel_vs_uninf	5.51110432448608e-08
CG7654	10	celltypeJW18.infectionwMel	4.98087392313985e-09
CG7702	10	wMel_vs_uninf	4.29429290386433e-13
CG7839	10	wMel_vs_uninf	1.69247593870786e-30
CG7978	10	wMel_vs_uninf	5.70851954723033e-159
CG8001	10	wMel_vs_uninf	3.73921747792504e-33
CG8069	10	celltypeJW18.infectionwMel	2.77810585183648e-09
CG8585	10	wMel_vs_uninf	3.33632798517914e-97
CG8602	10	wMel_vs_uninf	9.26908724420093e-39
CG8711	10	celltypeJW18.infectionwMel	2.41007438740299e-20
CG8712	10	wMel_vs_uninf	7.05187857032817e-06
CG8715	10	wMel_vs_uninf	1.31443484992711e-34
CG8781	10	wMel_vs_uninf	1.0788386408191e-18
CG8801	10	wMel_vs_uninf	1.09817395588925e-214
CG9053	10	celltypeJW18.infectionwMel	1.95675732591979e-127
CG9065	10	celltypeJW18.infectionwMel	5.07658722051945e-61
CG9153	10	celltypeJW18.infectionwMel	4.64458381667389e-113
CG9160	10	celltypeJW18.infectionwMel	9.1938179560427e-66
CG9166	10	celltypeJW18.infectionwMel	1.07112750495393e-06
CG9186	10	celltypeJW18.infectionwMel	5.53557255045212e-29
CG9191	10	wMel_vs_uninf	1.62588782796168e-79
CG9254	10	celltypeJW18.infectionwMel	2.30599321893849e-25
CG9281	10	celltypeJW18.infectionwMel	9.8433320081453e-47
CG9282	10	celltypeJW18.infectionwMel	2.39305768616975e-29
CG9460	10	wMel_vs_uninf	3.95813234696579e-124
CG9749	10	celltypeJW18.infectionwMel	1.68905663510563e-10
CG9852	10	celltypeJW18.infectionwMel	8.23243441610897e-05
CG9932	10	celltype_JW18_vs_S2	7.37160279845105e-270
CG9934	10	celltypeJW18.infectionwMel	1.10138719580907e-54
CG9941	10	wMel_vs_uninf	1.3364146512808e-14
CR32879	10	wMel_vs_uninf	0.00022108941655197
CR33686	10	celltypeJW18.infectionwMel	0.000330059380676077
CR33765	10	celltypeJW18.infectionwMel	9.34418898204933e-07
CR34555	10	celltypeJW18.infectionwMel	4.94106486777172e-10
CR34624	10	wMel_vs_uninf	8.43998468710898e-05
CR34631	10	celltypeJW18.infectionwMel	3.43630520469866e-06
CR34633	10	celltypeJW18.infectionwMel	1.26481606874445e-14
CR42839	10	wMel_vs_uninf	2.5568409408933e-12
CR43264	10	celltype_JW18_vs_S2	6.15948941775404e-38
CR43334	10	celltypeJW18.infectionwMel	3.05726924777897e-38
CR43337	10	celltypeJW18.infectionwMel	2.27462477270006e-37
CR43399	10	celltypeJW18.infectionwMel	3.0084015389864e-08
CR43410	10	celltypeJW18.infectionwMel	1.46201089106499e-07
CR43493	10	celltypeJW18.infectionwMel	8.70283433031948e-15
CR43600	10	celltypeJW18.infectionwMel	0.00013501959852216
CR44973	10	celltypeJW18.infectionwMel	1.03585721157312e-10
CR44978	10	celltypeJW18.infectionwMel	0.00225956116664757
CR45184	10	celltypeJW18.infectionwMel	1.04061207113896e-07
CR45325	10	celltypeJW18.infectionwMel	6.1396089766888e-05
CR45798	10	wMel_vs_uninf	1.11608592452752e-05
CR46293	10	wMel_vs_uninf	2.48000414503338e-19
CR46472	10	celltypeJW18.infectionwMel	5.08712929726071e-37
CG10023	1	celltype_JW18_vs_S2	4.2585188249806e-24
CG10026	1	celltype_JW18_vs_S2	1.71388051504767e-103
CG10038	1	celltype_JW18_vs_S2	9.26000209731834e-41
CG1004	1	celltype_JW18_vs_S2	3.7416092124882e-107
CG10055	1	celltype_JW18_vs_S2	2.51298234322114e-42
CG10060	1	celltype_JW18_vs_S2	0
CG10068	1	celltype_JW18_vs_S2	6.27675175466635e-28
CG10071	1	celltype_JW18_vs_S2	3.59420028663343e-41
CG10075	1	celltype_JW18_vs_S2	4.10006418379494e-60
CG10076	1	celltypeJW18.infectionwMel	7.0291795107205e-235
CG10077	1	celltype_JW18_vs_S2	6.98284987360278e-24
CG10080	1	celltype_JW18_vs_S2	1.05090607312223e-46
CG10110	1	wMel_vs_uninf	3.8307793399159e-10
CG10120	1	celltype_JW18_vs_S2	6.63135299964837e-30
CG10122	1	celltype_JW18_vs_S2	1.69121871573862e-262
CG10131	1	celltype_JW18_vs_S2	2.07416007854843e-37
CG10137	1	celltype_JW18_vs_S2	2.05503357551495e-136
CG10139	1	celltype_JW18_vs_S2	5.26978559287159e-18
CG10142	1	wMel_vs_uninf	2.39586565891884e-102
CG10147	1	celltype_JW18_vs_S2	5.38374446276244e-17
CG10149	1	celltype_JW18_vs_S2	2.31236816467986e-20
CG10153	1	celltype_JW18_vs_S2	2.86230068159523e-12
CG10165	1	celltype_JW18_vs_S2	1.92378388352113e-123
CG10166	1	celltype_JW18_vs_S2	4.97317408636569e-94
CG10184	1	wMel_vs_uninf	5.9984743352157e-188
CG10185	1	wMel_vs_uninf	2.89165525398396e-23
CG10189	1	wMel_vs_uninf	1.53866119745341e-21
CG10192	1	celltype_JW18_vs_S2	6.07814978745718e-28
CG10195	1	celltype_JW18_vs_S2	1.69354394527494e-45
CG10206	1	celltype_JW18_vs_S2	1.42413805617972e-78
CG10214	1	celltype_JW18_vs_S2	2.06008699532884e-20
CG10238	1	celltype_JW18_vs_S2	1.20952118738868e-10
CG10241	1	celltype_JW18_vs_S2	1.36281683518526e-300
CG10242	1	celltype_JW18_vs_S2	1.3866777418015e-67
CG10245	1	wMel_vs_uninf	1.39896254411656e-207
CG10249	1	celltype_JW18_vs_S2	9.0225058318057e-228
CG10255	1	celltype_JW18_vs_S2	2.04784147203598e-05
CG10262	1	celltype_JW18_vs_S2	8.95763866363635e-57
CG10263	1	celltype_JW18_vs_S2	1.82393682298873e-19
CG10268	1	wMel_vs_uninf	4.05572415475915e-05
CG10269	1	celltypeJW18.infectionwMel	3.72430413729136e-20
CG10270	1	celltype_JW18_vs_S2	4.18890400614608e-16
CG10274	1	wMel_vs_uninf	1.4338620870417e-18
CG10286	1	celltype_JW18_vs_S2	2.70601977100661e-51
CG10289	1	celltype_JW18_vs_S2	5.10461165207445e-175
CG10295	1	celltype_JW18_vs_S2	1.15933342870095e-41
CG10302	1	celltype_JW18_vs_S2	1.5910971238902e-304
CG10305	1	celltype_JW18_vs_S2	3.79757355968687e-147
CG10306	1	celltype_JW18_vs_S2	3.42819852131422e-62
CG10308	1	wMel_vs_uninf	1.28222497782497e-54
CG10309	1	celltypeJW18.infectionwMel	2.09700452748862e-05
CG1031	1	wMel_vs_uninf	4.83534328327824e-33
CG10315	1	celltype_JW18_vs_S2	6.38279034434525e-89
CG10320	1	celltype_JW18_vs_S2	4.80775118172375e-13
CG10324	1	celltype_JW18_vs_S2	0.000277604619622823
CG10338	1	celltype_JW18_vs_S2	3.73651038723914e-89
CG10340	1	celltype_JW18_vs_S2	0.00153290575132993
CG10341	1	celltype_JW18_vs_S2	3.82188452238355e-132
CG10343	1	celltype_JW18_vs_S2	4.71634194357509e-12
CG10344	1	wMel_vs_uninf	0.0073352382573957
CG10363	1	celltype_JW18_vs_S2	0
CG10367	1	wMel_vs_uninf	8.63339525085048e-08
CG10372	1	celltype_JW18_vs_S2	3.37087210474904e-55
CG10373	1	celltype_JW18_vs_S2	3.61401016984098e-144
CG10375	1	celltype_JW18_vs_S2	5.63137455612287e-05
CG10376	1	wMel_vs_uninf	8.01095914486766e-194
CG10391	1	celltype_JW18_vs_S2	1.01119164830446e-284
CG10413	1	celltype_JW18_vs_S2	3.59149959546205e-55
CG10414	1	celltype_JW18_vs_S2	7.97790157144371e-31
CG10422	1	wMel_vs_uninf	1.05317485979523e-85
CG10423	1	celltype_JW18_vs_S2	4.62119405195808e-07
CG10460	1	celltype_JW18_vs_S2	2.08984240516587e-29
CG10463	1	celltype_JW18_vs_S2	1.5949727216713e-29
CG10467	1	celltype_JW18_vs_S2	1.79135134276642e-83
CG10495	1	wMel_vs_uninf	0.00108553965405961
CG10496	1	celltype_JW18_vs_S2	0.0073063454441368
CG10506	1	celltype_JW18_vs_S2	8.35801443775741e-29
CG10512	1	celltype_JW18_vs_S2	2.55087123909712e-203
CG10516	1	wMel_vs_uninf	0.00562523611619605
CG10521	1	celltype_JW18_vs_S2	5.57411270061707e-181
CG10523	1	celltype_JW18_vs_S2	9.81028698112198e-19
CG10527	1	celltype_JW18_vs_S2	0
CG10528	1	celltype_JW18_vs_S2	2.05618544701087e-05
CG10539	1	celltype_JW18_vs_S2	1.8670777414514e-279
CG10540	1	celltype_JW18_vs_S2	1.40263436675035e-42
CG10565	1	celltype_JW18_vs_S2	1.50305059826764e-36
CG10576	1	celltype_JW18_vs_S2	3.22795866951771e-268
CG10579	1	celltype_JW18_vs_S2	0
CG10583	1	celltypeJW18.infectionwMel	4.45845589611968e-07
CG10590	1	celltype_JW18_vs_S2	1.18375648529687e-102
CG10601	1	celltype_JW18_vs_S2	3.23457107524972e-88
CG10603	1	wMel_vs_uninf	7.5697421950828e-13
CG10630	1	celltype_JW18_vs_S2	0
CG10635	1	celltype_JW18_vs_S2	6.57698948378054e-38
CG10639	1	celltype_JW18_vs_S2	9.65519332208784e-36
CG10640	1	celltype_JW18_vs_S2	7.4918212180262e-80
CG10641	1	celltype_JW18_vs_S2	1.23715382224977e-165
CG10642	1	celltype_JW18_vs_S2	1.29594831959542e-79
CG10645	1	celltype_JW18_vs_S2	0
CG10648	1	celltype_JW18_vs_S2	5.40181635698951e-281
CG10652	1	celltype_JW18_vs_S2	5.72810516751288e-13
CG10653	1	celltype_JW18_vs_S2	2.45385094421372e-73
CG10655	1	celltype_JW18_vs_S2	7.71330201174761e-66
CG10670	1	celltype_JW18_vs_S2	3.80173919599596e-18
CG10671	1	celltype_JW18_vs_S2	2.18236480183361e-148
CG10672	1	celltype_JW18_vs_S2	5.42063217234492e-98
CG10673	1	celltype_JW18_vs_S2	2.51594726165886e-116
CG10674	1	celltype_JW18_vs_S2	2.2461118638292e-61
CG10675	1	wMel_vs_uninf	5.5675481659465e-14
CG10685	1	celltype_JW18_vs_S2	1.61676902384502e-08
CG10701	1	celltype_JW18_vs_S2	0
CG10710	1	celltype_JW18_vs_S2	4.36511179552546e-19
CG10733	1	celltype_JW18_vs_S2	2.22356547146567e-20
CG1074	1	celltype_JW18_vs_S2	1.52409018390789e-05
CG10742	1	wMel_vs_uninf	7.0707875397252e-13
CG10757	1	celltype_JW18_vs_S2	8.69252857656138e-18
CG10801	1	celltype_JW18_vs_S2	1.10556210663018e-71
CG10802	1	celltype_JW18_vs_S2	2.07414161071216e-15
CG10803	1	celltype_JW18_vs_S2	3.85517873062042e-19
CG10804	1	celltype_JW18_vs_S2	2.86361513805179e-76
CG10805	1	celltype_JW18_vs_S2	6.5816859860605e-245
CG10808	1	wMel_vs_uninf	4.72011415587276e-139
CG10824	1	celltype_JW18_vs_S2	5.25401979395671e-44
CG10847	1	celltype_JW18_vs_S2	4.17979326575315e-78
CG10849	1	celltype_JW18_vs_S2	1.56961427936755e-29
CG10850	1	celltype_JW18_vs_S2	1.43859549134107e-19
CG10855	1	celltype_JW18_vs_S2	3.08976233087631e-14
CG10859	1	wMel_vs_uninf	1.05061098190845e-280
CG10866	1	celltype_JW18_vs_S2	5.45152465056314e-16
CG10877	1	celltype_JW18_vs_S2	6.98534508073073e-208
CG10882	1	celltype_JW18_vs_S2	3.88388991113311e-255
CG10898	1	celltype_JW18_vs_S2	6.16367509161808e-06
CG10901	1	celltype_JW18_vs_S2	1.6557566277277e-39
CG10904	1	celltype_JW18_vs_S2	2.97179505806995e-48
CG10908	1	celltype_JW18_vs_S2	5.58107569646334e-40
CG10914	1	celltype_JW18_vs_S2	6.74916040640522e-14
CG1092	1	celltype_JW18_vs_S2	0
CG10952	1	celltype_JW18_vs_S2	9.1516758296849e-291
CG10954	1	celltype_JW18_vs_S2	1.33419419140352e-111
CG10986	1	celltype_JW18_vs_S2	1.38703757186635e-26
CG10993	1	wMel_vs_uninf	3.75923740683563e-13
CG11001	1	celltype_JW18_vs_S2	1.95895799643148e-249
CG1101	1	celltype_JW18_vs_S2	1.4957457241053e-17
CG11015	1	celltype_JW18_vs_S2	1.44375724810972e-22
CG11025	1	celltype_JW18_vs_S2	8.34438398938392e-11
CG11029	1	celltype_JW18_vs_S2	0.00502872528516519
CG11030	1	celltype_JW18_vs_S2	2.59145946289298e-41
CG11051	1	celltype_JW18_vs_S2	5.83902083471346e-127
CG1106	1	celltype_JW18_vs_S2	0
CG11061	1	celltype_JW18_vs_S2	3.08569742786957e-83
CG11066	1	wMel_vs_uninf	5.6477962911464e-210
CG11076	1	celltype_JW18_vs_S2	2.64855396924335e-09
CG11077	1	wMel_vs_uninf	3.60736958814449e-19
CG11089	1	celltype_JW18_vs_S2	2.2393120278571e-87
